user_id,experiment_id,variant,assigned_at
u03_009230,exp_pricing_C,control,2025-05-01T13:34:34Z
u02_000265,exp_onboarding_B,control,2025-04-05T10:05:55Z
u01_000038,exp_paywall_A,control,2025-03-01T09:05:18Z
u02_004575,exp_onboarding_B,treatment,2025-04-05T11:19:32Z
u03_008546,exp_pricing_C,treatment,2025-05-01T13:25:15Z
u03_006551,exp_pricing_C,treatment,2025-05-01T12:49:52Z
u03_007529,exp_pricing_C,control,2025-05-01T13:06:06Z
u01_004594,exp_paywall_A,treatment,2025-03-01T10:20:50Z
u01_000714,exp_paywall_A,treatment,2025-03-01T09:12:29Z
u01_000560,exp_paywall_A,control,2025-03-01T09:11:54Z
u02_003255,exp_onboarding_B,treatment,2025-04-05T10:55:17Z
u03_002248,exp_pricing_C,treatment,2025-05-01T11:38:18Z
u01_002336,exp_paywall_A,treatment,2025-03-01T09:42:02Z
u02_003092,exp_onboarding_B,treatment,2025-04-05T10:54:22Z
u01_004538,exp_paywall_A,treatment,2025-03-01T10:18:47Z
u02_002613,exp_onboarding_B,control,2025-04-05T10:46:58Z
u03_004713,exp_pricing_C,control,2025-05-01T12:22:42Z
u01_006132,exp_paywall_A,control,2025-03-01T10:46:52Z
u01_007003,exp_paywall_A,control,2025-03-01T11:01:00Z
u02_003093,exp_onboarding_B,treatment,2025-04-05T10:52:07Z
u03_003718,exp_pricing_C,treatment,2025-05-01T12:04:18Z
u02_000438,exp_onboarding_B,treatment,2025-04-05T10:09:34Z
u02_009410,exp_onboarding_B,control,2025-04-05T12:39:07Z
u03_006166,exp_pricing_C,control,2025-05-01T12:45:34Z
u01_007433,exp_paywall_A,treatment,2025-03-01T11:06:38Z
u02_008965,exp_onboarding_B,control,2025-04-05T12:33:59Z
u02_003018,exp_onboarding_B,treatment,2025-04-05T10:53:42Z
u03_002950,exp_pricing_C,control,2025-05-01T11:53:52Z
u02_003880,exp_onboarding_B,treatment,2025-04-05T11:04:53Z
u01_003748,exp_paywall_A,treatment,2025-03-01T10:04:48Z
u02_001601,exp_onboarding_B,treatment,2025-04-05T10:31:22Z
u01_001598,exp_paywall_A,treatment,2025-03-01T09:30:30Z
u03_003539,exp_pricing_C,control,2025-05-01T12:02:22Z
u03_008406,exp_pricing_C,control,2025-05-01T13:21:18Z
u02_004642,exp_onboarding_B,treatment,2025-04-05T11:21:42Z
u02_009311,exp_onboarding_B,treatment,2025-04-05T12:39:54Z
u02_004081,exp_onboarding_B,control,2025-04-05T11:12:17Z
u01_009373,exp_paywall_A,control,2025-03-01T11:40:11Z
u03_009352,exp_pricing_C,control,2025-05-01T13:38:12Z
u02_007473,exp_onboarding_B,control,2025-04-05T12:05:21Z
u01_004303,exp_paywall_A,control,2025-03-01T10:12:10Z
u01_003007,exp_paywall_A,treatment,2025-03-01T09:50:13Z
u03_008053,exp_pricing_C,control,2025-05-01T13:15:36Z
u02_003286,exp_onboarding_B,treatment,2025-04-05T10:59:23Z
u03_008657,exp_pricing_C,control,2025-05-01T13:24:20Z
u03_003947,exp_pricing_C,treatment,2025-05-01T12:08:51Z
u02_007010,exp_onboarding_B,treatment,2025-04-05T12:01:08Z
u01_007524,exp_paywall_A,treatment,2025-03-01T11:05:37Z
u01_005831,exp_paywall_A,treatment,2025-03-01T10:40:26Z
u03_008987,exp_pricing_C,control,2025-05-01T13:30:11Z
u03_008155,exp_pricing_C,treatment,2025-05-01T13:16:26Z
u02_008126,exp_onboarding_B,treatment,2025-04-05T12:17:20Z
u01_001560,exp_paywall_A,treatment,2025-03-01T09:30:17Z
u02_003314,exp_onboarding_B,control,2025-04-05T10:57:47Z
u02_003529,exp_onboarding_B,treatment,2025-04-05T11:00:55Z
u02_006311,exp_onboarding_B,treatment,2025-04-05T11:48:35Z
u02_009241,exp_onboarding_B,treatment,2025-04-05T12:36:55Z
u03_003017,exp_pricing_C,control,2025-05-01T11:55:04Z
u01_002108,exp_paywall_A,treatment,2025-03-01T09:35:20Z
u03_006991,exp_pricing_C,treatment,2025-05-01T13:00:01Z
u03_006973,exp_pricing_C,treatment,2025-05-01T12:58:25Z
u02_001879,exp_onboarding_B,control,2025-04-05T10:32:24Z
u03_009617,exp_pricing_C,control,2025-05-01T13:41:45Z
u02_000448,exp_onboarding_B,control,2025-04-05T10:11:26Z
u02_002562,exp_onboarding_B,treatment,2025-04-05T10:44:27Z
u02_005864,exp_onboarding_B,control,2025-04-05T11:38:27Z
u03_002137,exp_pricing_C,treatment,2025-05-01T11:38:21Z
u02_003937,exp_onboarding_B,control,2025-04-05T11:10:12Z
u01_007940,exp_paywall_A,treatment,2025-03-01T11:13:13Z
u02_006106,exp_onboarding_B,control,2025-04-05T11:46:01Z
u02_009492,exp_onboarding_B,control,2025-04-05T12:41:12Z
u02_003533,exp_onboarding_B,treatment,2025-04-05T11:03:02Z
u01_008028,exp_paywall_A,control,2025-03-01T11:15:01Z
u02_009309,exp_onboarding_B,control,2025-04-05T12:35:33Z
u03_002082,exp_pricing_C,treatment,2025-05-01T11:39:04Z
u02_007291,exp_onboarding_B,treatment,2025-04-05T12:04:48Z
u01_009229,exp_paywall_A,control,2025-03-01T11:36:47Z
u02_001886,exp_onboarding_B,control,2025-04-05T10:34:36Z
u01_000761,exp_paywall_A,treatment,2025-03-01T09:14:42Z
u01_000987,exp_paywall_A,treatment,2025-03-01T09:20:50Z
u02_002615,exp_onboarding_B,control,2025-04-05T10:45:24Z
u02_009491,exp_onboarding_B,control,2025-04-05T12:40:50Z
u01_000325,exp_paywall_A,control,2025-03-01T09:09:03Z
u03_002904,exp_pricing_C,control,2025-05-01T11:51:58Z
u03_006230,exp_pricing_C,treatment,2025-05-01T12:48:21Z
u02_000246,exp_onboarding_B,treatment,2025-04-05T10:08:37Z
u02_006680,exp_onboarding_B,treatment,2025-04-05T11:52:04Z
u02_001736,exp_onboarding_B,treatment,2025-04-05T10:33:23Z
u02_003031,exp_onboarding_B,treatment,2025-04-05T10:53:16Z
u01_001786,exp_paywall_A,control,2025-03-01T09:32:58Z
u01_004383,exp_paywall_A,control,2025-03-01T10:16:34Z
u03_004313,exp_pricing_C,treatment,2025-05-01T12:15:10Z
u03_006970,exp_pricing_C,treatment,2025-05-01T12:58:20Z
u01_009477,exp_paywall_A,control,2025-03-01T11:39:20Z
u03_001562,exp_pricing_C,treatment,2025-05-01T11:29:35Z
u02_002647,exp_onboarding_B,treatment,2025-04-05T10:47:33Z
u02_005322,exp_onboarding_B,control,2025-04-05T11:31:23Z
u02_005699,exp_onboarding_B,treatment,2025-04-05T11:38:01Z
u02_003426,exp_onboarding_B,treatment,2025-04-05T10:58:03Z
u02_009757,exp_onboarding_B,control,2025-04-05T12:46:51Z
u02_005013,exp_onboarding_B,treatment,2025-04-05T11:25:59Z
u02_005235,exp_onboarding_B,treatment,2025-04-05T11:31:03Z
u02_007255,exp_onboarding_B,control,2025-04-05T12:02:06Z
u01_007408,exp_paywall_A,treatment,2025-03-01T11:05:17Z
u02_002545,exp_onboarding_B,control,2025-04-05T10:42:40Z
u02_008102,exp_onboarding_B,control,2025-04-05T12:16:35Z
u01_007314,exp_paywall_A,treatment,2025-03-01T11:06:48Z
u01_002649,exp_paywall_A,treatment,2025-03-01T09:44:17Z
u01_002587,exp_paywall_A,control,2025-03-01T09:47:10Z
u02_004329,exp_onboarding_B,treatment,2025-04-05T11:15:56Z
u02_001010,exp_onboarding_B,control,2025-04-05T10:18:12Z
u01_003183,exp_paywall_A,treatment,2025-03-01T09:56:28Z
u02_001673,exp_onboarding_B,control,2025-04-05T10:28:23Z
u02_008762,exp_onboarding_B,control,2025-04-05T12:29:22Z
u01_004804,exp_paywall_A,control,2025-03-01T10:21:53Z
u01_004219,exp_paywall_A,treatment,2025-03-01T10:14:53Z
u01_005693,exp_paywall_A,control,2025-03-01T10:35:07Z
u03_008807,exp_pricing_C,control,2025-05-01T13:27:41Z
u02_002780,exp_onboarding_B,treatment,2025-04-05T10:47:44Z
u01_009372,exp_paywall_A,treatment,2025-03-01T11:37:53Z
u02_003592,exp_onboarding_B,control,2025-04-05T11:01:42Z
u01_007379,exp_paywall_A,treatment,2025-03-01T11:03:40Z
u01_001755,exp_paywall_A,control,2025-03-01T09:32:55Z
u03_007113,exp_pricing_C,control,2025-05-01T13:01:44Z
u02_000539,exp_onboarding_B,treatment,2025-04-05T10:12:19Z
u01_005373,exp_paywall_A,control,2025-03-01T10:30:42Z
u03_004153,exp_pricing_C,control,2025-05-01T12:13:58Z
u02_005546,exp_onboarding_B,control,2025-04-05T11:37:04Z
u03_002123,exp_pricing_C,treatment,2025-05-01T11:37:07Z
u01_001614,exp_paywall_A,treatment,2025-03-01T09:29:26Z
u01_005830,exp_paywall_A,control,2025-03-01T10:39:57Z
u03_000190,exp_pricing_C,treatment,2025-05-01T11:08:01Z
u03_007777,exp_pricing_C,control,2025-05-01T13:13:05Z
u03_003294,exp_pricing_C,control,2025-05-01T11:57:33Z
u01_002016,exp_paywall_A,treatment,2025-03-01T09:35:12Z
u03_009824,exp_pricing_C,control,2025-05-01T13:46:45Z
u03_008623,exp_pricing_C,treatment,2025-05-01T13:23:50Z
u03_004955,exp_pricing_C,treatment,2025-05-01T12:24:50Z
u01_005757,exp_paywall_A,treatment,2025-03-01T10:37:28Z
u01_000604,exp_paywall_A,treatment,2025-03-01T09:12:49Z
u01_005330,exp_paywall_A,treatment,2025-03-01T10:32:52Z
u03_004712,exp_pricing_C,control,2025-05-01T12:18:36Z
u01_000866,exp_paywall_A,treatment,2025-03-01T09:16:43Z
u03_002892,exp_pricing_C,treatment,2025-05-01T11:48:49Z
u02_006628,exp_onboarding_B,treatment,2025-04-05T11:53:07Z
u03_001042,exp_pricing_C,treatment,2025-05-01T11:19:17Z
u03_001904,exp_pricing_C,treatment,2025-05-01T11:34:19Z
u03_008618,exp_pricing_C,control,2025-05-01T13:28:21Z
u02_006866,exp_onboarding_B,treatment,2025-04-05T11:55:02Z
u03_008743,exp_pricing_C,control,2025-05-01T13:26:24Z
u02_001221,exp_onboarding_B,treatment,2025-04-05T10:20:32Z
u01_004831,exp_paywall_A,control,2025-03-01T10:24:29Z
u03_001208,exp_pricing_C,treatment,2025-05-01T11:23:14Z
u01_005345,exp_paywall_A,control,2025-03-01T10:33:53Z
u03_007611,exp_pricing_C,treatment,2025-05-01T13:07:28Z
u02_005317,exp_onboarding_B,control,2025-04-05T11:29:06Z
u03_004357,exp_pricing_C,control,2025-05-01T12:13:10Z
u02_002798,exp_onboarding_B,treatment,2025-04-05T10:49:19Z
u02_007158,exp_onboarding_B,control,2025-04-05T12:01:05Z
u02_005456,exp_onboarding_B,treatment,2025-04-05T11:32:15Z
u03_003856,exp_pricing_C,treatment,2025-05-01T12:07:44Z
u01_003874,exp_paywall_A,treatment,2025-03-01T10:08:24Z
u01_000180,exp_paywall_A,treatment,2025-03-01T09:03:51Z
u03_000813,exp_pricing_C,treatment,2025-05-01T11:18:19Z
u01_007437,exp_paywall_A,treatment,2025-03-01T11:04:30Z
u03_005016,exp_pricing_C,control,2025-05-01T12:25:35Z
u01_005959,exp_paywall_A,control,2025-03-01T10:40:49Z
u02_004111,exp_onboarding_B,treatment,2025-04-05T11:12:02Z
u01_001801,exp_paywall_A,control,2025-03-01T09:33:51Z
u03_001688,exp_pricing_C,treatment,2025-05-01T11:29:46Z
u02_004649,exp_onboarding_B,treatment,2025-04-05T11:18:33Z
u02_005083,exp_onboarding_B,control,2025-04-05T11:29:10Z
u01_006039,exp_paywall_A,control,2025-03-01T10:42:28Z
u01_008222,exp_paywall_A,treatment,2025-03-01T11:20:39Z
u03_008884,exp_pricing_C,control,2025-05-01T13:28:13Z
u02_003896,exp_onboarding_B,control,2025-04-05T11:09:54Z
u01_002802,exp_paywall_A,control,2025-03-01T09:48:39Z
u03_000475,exp_pricing_C,control,2025-05-01T11:10:43Z
u01_002923,exp_paywall_A,treatment,2025-03-01T09:53:31Z
u03_006568,exp_pricing_C,control,2025-05-01T12:51:18Z
u02_002857,exp_onboarding_B,treatment,2025-04-05T10:48:08Z
u03_005399,exp_pricing_C,control,2025-05-01T12:32:51Z
u02_009105,exp_onboarding_B,treatment,2025-04-05T12:34:30Z
u01_001246,exp_paywall_A,treatment,2025-03-01T09:20:49Z
u03_003341,exp_pricing_C,treatment,2025-05-01T11:57:39Z
u01_004054,exp_paywall_A,control,2025-03-01T10:11:23Z
u01_005932,exp_paywall_A,treatment,2025-03-01T10:43:08Z
u01_003240,exp_paywall_A,treatment,2025-03-01T09:54:50Z
u01_000109,exp_paywall_A,treatment,2025-03-01T09:05:15Z
u03_002526,exp_pricing_C,treatment,2025-05-01T11:42:39Z
u02_006151,exp_onboarding_B,treatment,2025-04-05T11:46:22Z
u03_001668,exp_pricing_C,treatment,2025-05-01T11:28:15Z
u02_004729,exp_onboarding_B,control,2025-04-05T11:18:57Z
u02_008159,exp_onboarding_B,control,2025-04-05T12:17:58Z
u03_000727,exp_pricing_C,treatment,2025-05-01T11:12:44Z
u02_001320,exp_onboarding_B,control,2025-04-05T10:24:05Z
u03_000526,exp_pricing_C,treatment,2025-05-01T11:12:28Z
u01_003535,exp_paywall_A,treatment,2025-03-01T10:00:00Z
u01_004395,exp_paywall_A,control,2025-03-01T10:16:29Z
u02_001331,exp_onboarding_B,treatment,2025-04-05T10:25:38Z
u02_004967,exp_onboarding_B,control,2025-04-05T11:23:04Z
u03_007625,exp_pricing_C,control,2025-05-01T13:07:37Z
u02_007566,exp_onboarding_B,treatment,2025-04-05T12:09:57Z
u01_003568,exp_paywall_A,control,2025-03-01T10:00:10Z
u02_009433,exp_onboarding_B,control,2025-04-05T12:40:33Z
u01_007434,exp_paywall_A,treatment,2025-03-01T11:06:23Z
u03_006092,exp_pricing_C,control,2025-05-01T12:46:07Z
u03_001661,exp_pricing_C,control,2025-05-01T11:29:25Z
u02_001318,exp_onboarding_B,control,2025-04-05T10:24:46Z
u01_005495,exp_paywall_A,treatment,2025-03-01T10:34:56Z
u03_006880,exp_pricing_C,control,2025-05-01T12:58:44Z
u02_007358,exp_onboarding_B,control,2025-04-05T12:06:39Z
u01_004300,exp_paywall_A,treatment,2025-03-01T10:14:23Z
u02_009653,exp_onboarding_B,control,2025-04-05T12:43:46Z
u01_005873,exp_paywall_A,control,2025-03-01T10:41:30Z
u01_004839,exp_paywall_A,treatment,2025-03-01T10:25:07Z
u01_007599,exp_paywall_A,treatment,2025-03-01T11:08:37Z
u01_001790,exp_paywall_A,treatment,2025-03-01T09:31:38Z
u03_003995,exp_pricing_C,treatment,2025-05-01T12:11:19Z
u02_003740,exp_onboarding_B,control,2025-04-05T11:04:58Z
u02_003663,exp_onboarding_B,treatment,2025-04-05T11:05:44Z
u01_007196,exp_paywall_A,treatment,2025-03-01T11:00:49Z
u02_009885,exp_onboarding_B,control,2025-04-05T12:47:54Z
u02_004747,exp_onboarding_B,control,2025-04-05T11:23:19Z
u01_007465,exp_paywall_A,treatment,2025-03-01T11:06:32Z
u02_009210,exp_onboarding_B,control,2025-04-05T12:37:48Z
u01_009231,exp_paywall_A,treatment,2025-03-01T11:38:28Z
u03_007467,exp_pricing_C,treatment,2025-05-01T13:08:53Z
u01_006331,exp_paywall_A,control,2025-03-01T10:50:25Z
u01_000011,exp_paywall_A,control,2025-03-01T09:00:57Z
u02_000840,exp_onboarding_B,treatment,2025-04-05T10:16:14Z
u01_005869,exp_paywall_A,control,2025-03-01T10:38:33Z
u01_008856,exp_paywall_A,treatment,2025-03-01T11:28:56Z
u02_007811,exp_onboarding_B,treatment,2025-04-05T12:12:35Z
u03_007149,exp_pricing_C,control,2025-05-01T13:01:09Z
u02_001458,exp_onboarding_B,treatment,2025-04-05T10:26:09Z
u03_006618,exp_pricing_C,control,2025-05-01T12:50:49Z
u02_007165,exp_onboarding_B,control,2025-04-05T12:02:18Z
u03_002494,exp_pricing_C,control,2025-05-01T11:45:11Z
u03_004062,exp_pricing_C,treatment,2025-05-01T12:07:42Z
u02_005463,exp_onboarding_B,treatment,2025-04-05T11:33:58Z
u02_000586,exp_onboarding_B,control,2025-04-05T10:09:45Z
u02_009169,exp_onboarding_B,treatment,2025-04-05T12:37:40Z
u03_001082,exp_pricing_C,treatment,2025-05-01T11:22:55Z
u01_008516,exp_paywall_A,control,2025-03-01T11:23:41Z
u01_001345,exp_paywall_A,treatment,2025-03-01T09:27:10Z
u01_000373,exp_paywall_A,control,2025-03-01T09:10:51Z
u02_005807,exp_onboarding_B,control,2025-04-05T11:40:48Z
u01_000910,exp_paywall_A,control,2025-03-01T09:18:04Z
u02_004916,exp_onboarding_B,control,2025-04-05T11:22:39Z
u03_009594,exp_pricing_C,treatment,2025-05-01T13:44:28Z
u02_006881,exp_onboarding_B,control,2025-04-05T11:58:31Z
u03_003681,exp_pricing_C,treatment,2025-05-01T12:05:36Z
u03_002244,exp_pricing_C,control,2025-05-01T11:38:43Z
u02_007691,exp_onboarding_B,control,2025-04-05T12:12:13Z
u02_006211,exp_onboarding_B,control,2025-04-05T11:46:43Z
u02_001663,exp_onboarding_B,control,2025-04-05T10:30:08Z
u02_009472,exp_onboarding_B,control,2025-04-05T12:41:06Z
u02_001416,exp_onboarding_B,control,2025-04-05T10:26:02Z
u01_001245,exp_paywall_A,control,2025-03-01T09:23:27Z
u01_001196,exp_paywall_A,control,2025-03-01T09:24:20Z
u01_002991,exp_paywall_A,control,2025-03-01T09:52:39Z
u02_007808,exp_onboarding_B,treatment,2025-04-05T12:13:17Z
u02_005705,exp_onboarding_B,treatment,2025-04-05T11:38:13Z
u03_007485,exp_pricing_C,treatment,2025-05-01T13:06:21Z
u01_000257,exp_paywall_A,control,2025-03-01T09:09:09Z
u02_006366,exp_onboarding_B,control,2025-04-05T11:50:37Z
u01_008206,exp_paywall_A,treatment,2025-03-01T11:20:59Z
u03_008342,exp_pricing_C,treatment,2025-05-01T13:21:10Z
u02_004770,exp_onboarding_B,treatment,2025-04-05T11:22:23Z
u03_000323,exp_pricing_C,control,2025-05-01T11:09:32Z
u03_004003,exp_pricing_C,control,2025-05-01T12:07:26Z
u03_008073,exp_pricing_C,control,2025-05-01T13:16:40Z
u03_007411,exp_pricing_C,treatment,2025-05-01T13:05:55Z
u02_007617,exp_onboarding_B,treatment,2025-04-05T12:07:38Z
u03_001250,exp_pricing_C,control,2025-05-01T11:21:55Z
u01_004785,exp_paywall_A,treatment,2025-03-01T10:21:49Z
u02_003664,exp_onboarding_B,control,2025-04-05T11:02:17Z
u01_007523,exp_paywall_A,control,2025-03-01T11:05:27Z
u01_009305,exp_paywall_A,treatment,2025-03-01T11:36:59Z
u02_005871,exp_onboarding_B,treatment,2025-04-05T11:38:51Z
u02_009500,exp_onboarding_B,control,2025-04-05T12:40:38Z
u03_002468,exp_pricing_C,control,2025-05-01T11:42:04Z
u01_005913,exp_paywall_A,treatment,2025-03-01T10:42:13Z
u03_007061,exp_pricing_C,treatment,2025-05-01T13:00:04Z
u02_003887,exp_onboarding_B,control,2025-04-05T11:07:42Z
u03_000921,exp_pricing_C,control,2025-05-01T11:17:45Z
u03_009193,exp_pricing_C,treatment,2025-05-01T13:33:14Z
u02_009904,exp_onboarding_B,treatment,2025-04-05T12:50:02Z
u02_006331,exp_onboarding_B,treatment,2025-04-05T11:49:05Z
u03_000633,exp_pricing_C,control,2025-05-01T11:11:20Z
u03_002120,exp_pricing_C,control,2025-05-01T11:40:14Z
u01_001380,exp_paywall_A,treatment,2025-03-01T09:25:22Z
u01_007690,exp_paywall_A,treatment,2025-03-01T11:12:18Z
u01_003689,exp_paywall_A,treatment,2025-03-01T10:03:10Z
u03_000077,exp_pricing_C,control,2025-05-01T11:02:33Z
u03_008514,exp_pricing_C,control,2025-05-01T13:23:15Z
u02_005660,exp_onboarding_B,control,2025-04-05T11:35:24Z
u01_003791,exp_paywall_A,treatment,2025-03-01T10:04:34Z
u01_008813,exp_paywall_A,treatment,2025-03-01T11:31:23Z
u02_006183,exp_onboarding_B,control,2025-04-05T11:46:03Z
u01_000653,exp_paywall_A,control,2025-03-01T09:15:40Z
u03_008894,exp_pricing_C,control,2025-05-01T13:32:14Z
u02_001666,exp_onboarding_B,control,2025-04-05T10:32:15Z
u02_009616,exp_onboarding_B,control,2025-04-05T12:42:30Z
u01_005329,exp_paywall_A,control,2025-03-01T10:31:06Z
u01_007220,exp_paywall_A,control,2025-03-01T11:01:48Z
u03_006581,exp_pricing_C,treatment,2025-05-01T12:52:04Z
u02_001163,exp_onboarding_B,control,2025-04-05T10:23:33Z
u01_000013,exp_paywall_A,treatment,2025-03-01T09:01:26Z
u01_006153,exp_paywall_A,treatment,2025-03-01T10:44:33Z
u02_001664,exp_onboarding_B,treatment,2025-04-05T10:29:03Z
u01_002811,exp_paywall_A,control,2025-03-01T09:47:28Z
u01_002690,exp_paywall_A,control,2025-03-01T09:47:15Z
u02_001162,exp_onboarding_B,treatment,2025-04-05T10:20:00Z
u02_003479,exp_onboarding_B,treatment,2025-04-05T10:59:07Z
u03_002210,exp_pricing_C,control,2025-05-01T11:39:55Z
u02_002617,exp_onboarding_B,treatment,2025-04-05T10:44:07Z
u01_009859,exp_paywall_A,treatment,2025-03-01T11:48:09Z
u03_008587,exp_pricing_C,treatment,2025-05-01T13:24:24Z
u02_002364,exp_onboarding_B,treatment,2025-04-05T10:39:38Z
u03_007253,exp_pricing_C,control,2025-05-01T13:05:13Z
u02_009301,exp_onboarding_B,control,2025-04-05T12:39:41Z
u03_007134,exp_pricing_C,control,2025-05-01T13:03:25Z
u01_001507,exp_paywall_A,control,2025-03-01T09:29:53Z
u01_004367,exp_paywall_A,treatment,2025-03-01T10:17:17Z
u02_000589,exp_onboarding_B,control,2025-04-05T10:10:52Z
u02_004393,exp_onboarding_B,treatment,2025-04-05T11:15:01Z
u01_002131,exp_paywall_A,treatment,2025-03-01T09:38:21Z
u01_001649,exp_paywall_A,control,2025-03-01T09:29:16Z
u02_005929,exp_onboarding_B,treatment,2025-04-05T11:39:29Z
u02_007115,exp_onboarding_B,treatment,2025-04-05T12:01:38Z
u01_006767,exp_paywall_A,treatment,2025-03-01T10:57:20Z
u03_003001,exp_pricing_C,treatment,2025-05-01T11:54:27Z
u01_004145,exp_paywall_A,control,2025-03-01T10:12:46Z
u01_008202,exp_paywall_A,control,2025-03-01T11:19:43Z
u03_008385,exp_pricing_C,control,2025-05-01T13:23:17Z
u02_004831,exp_onboarding_B,control,2025-04-05T11:21:27Z
u01_009938,exp_paywall_A,control,2025-03-01T11:46:29Z
u02_003604,exp_onboarding_B,treatment,2025-04-05T11:02:06Z
u03_008151,exp_pricing_C,control,2025-05-01T13:20:41Z
u02_002598,exp_onboarding_B,treatment,2025-04-05T10:46:17Z
u02_009094,exp_onboarding_B,treatment,2025-04-05T12:31:50Z
u03_008241,exp_pricing_C,control,2025-05-01T13:18:42Z
u02_004964,exp_onboarding_B,treatment,2025-04-05T11:25:59Z
u03_007963,exp_pricing_C,control,2025-05-01T13:16:37Z
u03_008084,exp_pricing_C,treatment,2025-05-01T13:15:06Z
u01_001544,exp_paywall_A,control,2025-03-01T09:30:25Z
u02_002121,exp_onboarding_B,control,2025-04-05T10:39:00Z
u02_007541,exp_onboarding_B,control,2025-04-05T12:09:19Z
u03_006955,exp_pricing_C,control,2025-05-01T13:00:48Z
u03_004210,exp_pricing_C,control,2025-05-01T12:12:38Z
u02_004409,exp_onboarding_B,control,2025-04-05T11:16:25Z
u02_004894,exp_onboarding_B,treatment,2025-04-05T11:23:37Z
u01_000033,exp_paywall_A,control,2025-03-01T09:04:10Z
u01_007188,exp_paywall_A,control,2025-03-01T11:01:45Z
u03_007216,exp_pricing_C,control,2025-05-01T13:04:18Z
u03_004515,exp_pricing_C,treatment,2025-05-01T12:20:12Z
u03_006254,exp_pricing_C,control,2025-05-01T12:46:30Z
u02_002214,exp_onboarding_B,treatment,2025-04-05T10:41:07Z
u03_003005,exp_pricing_C,treatment,2025-05-01T11:54:06Z
u02_007995,exp_onboarding_B,treatment,2025-04-05T12:17:38Z
u02_007324,exp_onboarding_B,control,2025-04-05T12:02:25Z
u03_002762,exp_pricing_C,treatment,2025-05-01T11:50:00Z
u02_007326,exp_onboarding_B,treatment,2025-04-05T12:03:12Z
u01_008750,exp_paywall_A,control,2025-03-01T11:27:54Z
u01_000746,exp_paywall_A,treatment,2025-03-01T09:14:59Z
u01_004084,exp_paywall_A,treatment,2025-03-01T10:12:42Z
u01_002878,exp_paywall_A,control,2025-03-01T09:50:07Z
u03_002777,exp_pricing_C,treatment,2025-05-01T11:49:45Z
u01_009934,exp_paywall_A,treatment,2025-03-01T11:48:38Z
u03_004403,exp_pricing_C,treatment,2025-05-01T12:16:24Z
u01_002652,exp_paywall_A,treatment,2025-03-01T09:44:36Z
u03_006164,exp_pricing_C,control,2025-05-01T12:45:31Z
u03_006039,exp_pricing_C,treatment,2025-05-01T12:41:14Z
u02_008206,exp_onboarding_B,treatment,2025-04-05T12:21:40Z
u03_007940,exp_pricing_C,control,2025-05-01T13:14:18Z
u03_007074,exp_pricing_C,control,2025-05-01T13:00:01Z
u01_007147,exp_paywall_A,treatment,2025-03-01T11:01:32Z
u01_000958,exp_paywall_A,treatment,2025-03-01T09:18:39Z
u01_002111,exp_paywall_A,treatment,2025-03-01T09:38:24Z
u03_000146,exp_pricing_C,treatment,2025-05-01T11:06:36Z
u01_005109,exp_paywall_A,control,2025-03-01T10:28:55Z
u03_006488,exp_pricing_C,control,2025-05-01T12:48:34Z
u01_007632,exp_paywall_A,treatment,2025-03-01T11:07:17Z
u03_009330,exp_pricing_C,control,2025-05-01T13:39:12Z
u03_007243,exp_pricing_C,treatment,2025-05-01T13:05:35Z
u03_008839,exp_pricing_C,treatment,2025-05-01T13:31:48Z
u03_005695,exp_pricing_C,control,2025-05-01T12:37:48Z
u02_009690,exp_onboarding_B,control,2025-04-05T12:42:38Z
u02_003536,exp_onboarding_B,treatment,2025-04-05T11:00:36Z
u02_000961,exp_onboarding_B,treatment,2025-04-05T10:18:55Z
u03_002151,exp_pricing_C,treatment,2025-05-01T11:38:17Z
u01_008848,exp_paywall_A,treatment,2025-03-01T11:30:24Z
u02_002912,exp_onboarding_B,treatment,2025-04-05T10:53:02Z
u03_007139,exp_pricing_C,treatment,2025-05-01T12:59:32Z
u03_006995,exp_pricing_C,control,2025-05-01T13:01:15Z
u03_007588,exp_pricing_C,treatment,2025-05-01T13:09:33Z
u03_000095,exp_pricing_C,control,2025-05-01T11:01:48Z
u02_007854,exp_onboarding_B,control,2025-04-05T12:13:38Z
u02_000392,exp_onboarding_B,control,2025-04-05T10:08:45Z
u02_009345,exp_onboarding_B,control,2025-04-05T12:39:30Z
u01_004641,exp_paywall_A,treatment,2025-03-01T10:18:50Z
u01_002400,exp_paywall_A,treatment,2025-03-01T09:40:30Z
u01_007311,exp_paywall_A,control,2025-03-01T11:05:55Z
u02_007277,exp_onboarding_B,treatment,2025-04-05T12:01:29Z
u03_006086,exp_pricing_C,control,2025-05-01T12:42:29Z
u02_002001,exp_onboarding_B,control,2025-04-05T10:38:14Z
u02_004025,exp_onboarding_B,treatment,2025-04-05T11:11:45Z
u03_004894,exp_pricing_C,control,2025-05-01T12:23:00Z
u01_009598,exp_paywall_A,treatment,2025-03-01T11:41:33Z
u03_004863,exp_pricing_C,control,2025-05-01T12:24:50Z
u01_002626,exp_paywall_A,treatment,2025-03-01T09:48:25Z
u03_003418,exp_pricing_C,control,2025-05-01T12:01:36Z
u02_001341,exp_onboarding_B,control,2025-04-05T10:24:38Z
u02_009533,exp_onboarding_B,treatment,2025-04-05T12:43:01Z
u01_003347,exp_paywall_A,treatment,2025-03-01T09:58:24Z
u02_009258,exp_onboarding_B,control,2025-04-05T12:38:15Z
